Everton v Southampton Match Odds OPEN DATE: 03:00:00 Southampton,
04:37:42,0.019417476
04:37:44,0.019417476
04:37:49,0.017391304
04:37:54,0.017391304
04:38:00,0.017391304
04:38:05,0.017391304
04:38:09,0.015384615
04:38:14,0.015384615
04:38:19,0.016666667
04:38:24,0.016666667
04:38:29,0.016666667
04:38:34,0.017391304
04:38:39,0.017391304
04:38:45,0.017391304
04:38:49,0.017391304
04:38:54,0.016666667
04:38:59,0.0125
04:39:04,0.0125
04:39:09,0.009756098
04:39:14,0.01025641
04:39:19,0.01025641
04:39:24,0.01025641
04:39:29,0.011428571
04:39:34,0.013793103
04:39:39,0.009756098
04:39:44,0.009756098
04:39:49,0.009302326
04:39:54,0.012121212
04:39:59,0.011111111
04:40:04,0.011764706
04:40:09,0.011428571
04:40:14,0.010810811
04:40:19,0.010810811
04:40:24,0.010810811
04:40:29,0.010810811
04:40:34,0.010810811
04:40:39,0.011764706
04:40:44,0.011764706
04:40:49,0.011764706
04:40:54,0.012121212
04:40:59,0.010810811
04:41:04,0.009302326
04:41:09,0.011111111
04:41:14,0.011111111
04:41:19,0.011111111
04:41:24,0.011111111
04:41:29,0.011111111
04:41:34,0.011111111
04:41:39,0.011111111
04:41:44,0.011111111
04:41:49,0.011111111
04:41:54,0.011111111
04:41:59,0.011111111
04:42:04,0.010526316
04:42:10,0.005882353
04:42:14,0.005882353
04:42:19,0.006060606
04:42:24,0.006060606
04:42:29,0.006060606
04:42:34,0.006060606
04:42:39,0.010810811
04:42:44,0.010810811
04:42:49,0.011428571
04:42:54,0.011428571
04:42:59,0.007017544
04:43:04,0.00625
04:43:09,0.00625
04:43:14,0.008
04:43:19,0.008
04:43:25,0.008
04:43:29,0.007407407
04:43:34,0.007407407
04:43:39,0.007407407
04:43:45,0.007407407
04:43:49,0.007407407
04:43:54,0.005405405
04:43:59,0.005714286
04:44:04,0.006349206
04:44:10,0.006349206
04:44:14,0.006349206
04:44:19,0.005714286
04:44:24,0.005714286
04:44:29,0.005555556
04:44:34,0.005714286
04:44:39,0.005714286
04:44:44,0.005405405
04:44:49,0.005405405
04:44:54,0.005405405
04:44:59,0.005405405
04:45:05,0.005405405
04:45:09,0.006557377
04:45:14,0.00625
04:45:20,0.006557377
04:45:24,0.006060606
04:45:29,0.006060606
04:45:34,0.006153846
04:45:39,0.006153846
04:45:44,0.006153846
04:45:49,0.005882353
04:45:54,0.005882353
04:45:59,0.005882353
04:46:04,0.005882353
04:46:09,0.005882353
04:46:15,0.002739726
04:46:20,0.002739726
04:46:24,0.002739726
04:46:29,0.002739726
04:46:34,0.002702703
04:46:39,0.002702703
04:46:44,0.002739726
04:46:50,0.002739726
04:46:54,0.002739726
04:46:59,0.002739726
04:47:04,0.002739726
04:47:09,0.002702703
04:47:14,0.002702703
04:47:19,0.002702703
04:47:25,0.002739726
04:47:29,0.002739726
04:47:34,0.002739726
04:47:40,0.002702703
04:47:44,0.002702703
04:47:49,0.002352941
04:47:55,0.002352941
04:47:59,0.002702703
04:48:05,0.002702703
04:48:09,0.002564103
04:48:15,0.002564103
04:48:19,0.002702703
04:48:25,0.002247191
04:48:30,0.001438849
04:48:35,0.001438849
04:48:39,0.001438849
04:48:45,0.001428571
04:48:50,0.001428571
04:48:55,0.001428571
04:49:00,0.001428571
04:49:05,0.001428571
04:49:10,0
04:49:15,0
04:49:20,0
04:49:25,0
04:49:29,0
04:49:35,0
04:49:40,0
04:49:45,0
04:49:50,0
04:49:55,0
04:50:00,0
04:50:05,0
04:50:10,0
04:50:15,0
04:50:20,0
04:50:25,0
04:50:30,0
04:50:35,0
04:50:40,0
04:50:45,0
04:50:50,0
04:50:55,0
04:51:00,0
04:51:05,0
04:51:10,0
04:51:15,0
04:51:20,0
04:51:25,0
04:51:30,0
04:51:35,0
04:51:40,0
04:51:46,0
04:51:50,0
04:51:55,0
04:52:00,0
04:52:05,0
04:52:10,0
04:52:15,0
04:52:20,0
04:52:25,0
04:52:30,0
04:52:35,0
04:52:40,0
04:52:45,0
04:52:50,0
04:52:56,0
04:53:00,0
04:53:05,0
04:53:10,0
04:53:15,0
04:53:20,0
04:53:25,0
04:53:30,0
04:53:35,0
04:53:40,0
